comment,label
"Aplikasinya bagus nggak ribet juga, kita nggak perlu kemana2 jadi bisa hemat juga dalam cari pekerjaan, yang jelas jauh dari penipuan, terima kasih kitalulus semoga lebih berkembang lagi yaa",positif
"Aplikasinya menurutku, si wajib banget ya bagi yang mau kerja ataupun magang karena sangat bagus dan handal banget dalam nyari solusi kerja, tapi akunya yang kudet apa gimana? soalnya baru pertama kali pakenya tapi bagus si kalo menurutku, mantap",positif
"Sangat membantu, cuma masih ada plus minus dikarenakan masih ada kendala terkait aplikasinya waktu kita apply lamaran disitu kadang suka minta login ulang lagi padahal udah login dan suruh tulis data kita lagi. Mohon segera diperbaiki lagi ka terkait kendala tersebut.",positif
"Aplikasi nya ngebantu bagt , walaupun ada sedikit kendala , tetapi Alhamdulillah bisa karna sudah dibantu oleh pelayanan Customer Success nya yg sangat ramah dan cekatan dalam meresponnya. Terimakasih, semoga aplikasinya makin sukses",positif
Aplikasi nya bagus banget membantu sekali mencari pekerjaan banyak pilihannya juga dan terima kasih banyak untuk Adminnya karena respon nya yang cepat ketika ada kendala yang dihadapi.,positif
"Sangat membantu buat kita yg mencari pekerjaan, customer service nya juga mantapp. Ketika kita nanya atau minta solusi yg tepat, langsung diarahkan bahkan dikasih link pekerjaan sesuai dengan prodi kita masing2. Bismillah, semoga sukses bareng2 kita semua ya. Tetep optimis, meskipun cari pekerjaan tidak semudah itu, tapi yakin dengan rencana tuhan yg udah mempersiapkan nya dengan baik dan indah.",positif
"Sudah memenuhi syarat tapi belum ada panggilan sama sekali Sudah ada lebih 70+ lamaran tapi belum ada kabar sama sekali, untuk CV saya sudah siapkan yang terbaik tetap saja slow respon tidak ada kabar melewati email/WA Saat di cek malah sudah tutup/lamaran ditolak sialan ""Setiap perusahaan memiliki seleksi yang berbeda"" walaupun begitu kami juga perlu kepastian bukan di telantarkan begitu aja tanpa kabar",negatif
"Aplikasi Kitalulus adalah Aplikasi yang sangat Efektif banget, khususnya bagi Para Pencari Pekerjaan, tersedia banget Berbagai Macam Lowongan dari berbagai bidang, Aplikasi Ini Juga Kece dengan Fitur Group Komunitas, yang membantu kita bisa berbagi Ilmu dan pengalaman, kitalulus juga benar-benar membantu Relasi yang baik",positif
Aplikasinya bagus dan sangat mudah digunakan. Fiturnya memudahkan dalam mencari lowongan terbaru karena selalu berada pada deretan atas. Terima kasih sip. Semoga saya segera mendapat panggilan pekerjaan di aplikasi ini.,positif
Solusi kini untuk mencari lowongan kerja yg praktis dan bagus untuk teman2 yg lg cr lowongan kerja tanpa ribet apalagi minta biaya admin atau apapun itu gk perlu. Hnya perlu isi data dengan benar dan mencek lowongan yg sesuai kriteria kita.,positif
"Tampilan aplikasinya dan fiturnya keren, apply perusahaan sangat mudah dan no ribet, adminnya juga responsif banget sangat ngebantu ! Fix yg ga make ini kalian rugi banget gaes kalo belom nyoba aplikasi ini dan daftar untuk ngelamar kerjaan ! Sukses selalu kitalulus dan jdi yg terdepan buat ngebantu para job seeker !",positif
"Aplikasinya sangat membantu untuk mencari lowongan pekerjaan, admin nya juga ramah dan fast respon. Semoga semakin berkembang dan bermanfaat untuk banyak orang.",positif
Aplikasi andalan untuk mencari kerja. Tampilannya no ribet ribet. Definisi cari kerja dibikin simple deh. Adminnya juga fast response. Kita bisa cek status lamaran juga. Jadi no ghosting2. Smoga semakin berkembang dan bermanfaat untuk job seeker yaa,positif
"so far so good dalam melamar pekerjaan. mudah. mungkin masukan aja, ada option Usia di filter. di buat 3 pilihan saja tidak ada batas usia, 18-25 dan max 35.misalnya. dan banyakin webinar untuk operasional kinerja dn psikologis boleh juga tuh. sukses terus KITALULUS",positif
"Aplikasinya bagus, cuma sayang pada saat melamar lalu dipindah ke WA lewat recuiter kadang tidak ada respon dan juga kadang hanya di Read saja, saya jadi bingung lowongan yang saya lamar itu masih bisa dilamar atau tidak karna dari Recuiter tidak ada tanggapan tidak ada kepastian. Sebelum nya aplikasinya sudah bagus. Keren. Itu saja dari saya terimakasih",netral
"Aplikasiny Bagus, Interface penggunaan simple, Ramah untuk pengguna baru, Informasi Loker yang selalu di Update & Informatif, Tapi kekurangannya di Menu Pencarian kadang sudah di Setting Filternya terus mau diedit kembali, Semua Pilihan di Menu Filter Ke Reset Semua. Jadi harus mengulangi lagi settingan untuk Filternya",positif
"Aplikasinya mudah digunakan dan adminnya ramah, fast respon juga.. Semoga penilaian bintang 5 nya berfaedah untuk aplikasinya dan terutama saya sendiri selaku penggunanya",positif
"Aplikasinya sangat membantu untuk mencari lowongan pekerjaan, sangat jelas informasi yang ada, semoga bisa dapat pekerjaan sesuai dengan keinginan, dan untuk adminnya ramah banget, cepat banget responnya, sabar lagi dalam menanggapi pertanyaan , terimakasih Mohon maaf nama di atas tidak sesuai dengan nama yang ada di aplikasi kita lulus, 👍👍",positif
Job portal cukup membantu dan sangat mudah digunakan bagi pencaker maupun tim rekrutmen. dan admin juga sangat membantu dan cukup fast respon jika ada pertanyaan seputar post ing lowongan.,positif
"Tolong lebih di filter agar tidak ada perusahaan abal"" atau nakal. Yang memberikan deskripsi dan posisi job berbeda dengan aplikasi. Informasi juga sangat berbeda. Serasa di prank",netral
"Aplikasi yang cukup membantu bagi pencari kerja mencari pekerjaan yang sesuai, ditambah proses melamar dipermudah hanya cukup dengan klik lamar saja. Semoga aplikasi dapat dikembangkan lebih baik lagi di masa mendatang.",positif
Aplikasi pencari kerja yang bermanfaat bagi para pencari kerja seperti saya. Bisa lebih mudah dalam mencari pekerjaan yang kita inginkan. Sukses selalu dan terus bermanfaat untuk kita lulus.,positif
aplikasi nya sangat bermanfaat banget bagi aku yang sedang mencari pekerjaan yang cocok semangat terus bagi pengembang aplikasi ini semoga kedepannya di tambah kan lagi fitur fitur nya dan juga jenis lowongan nya,positif
"Mohon direview kembali terkait pertanyaan2 saat klik ""Lamar"" beberapa kali saya coba krn saya blm update profil kemudian keluar dan coba isi kembali dengan jawaban yg sama malah keluar pop up ""kriteria blm sesuai"", aneh sekali. Sangat menganggu sekali sehingga kesempatan untuk orang melamar jadi sulit hanya karna pertanyaan sepele. Seharusnya pertanyaan semacam ini tidak perlu ditanyakan karna yg terpenting backgorund dr sipelamar dan hasil interview dengan user. Melamar saja dipersulit.",negatif
"sementara bintang 3 dulu. Mohon kedepannya diupdate fitur untuk melihat lowongan dari paling baru, susah banget kita harus scroll ke bawah dulu buat liat lowongan baru soalnya gak berurutan",negatif
"Aplikasi nya membantu untuk mencari lowongan pekerjaan, admin nya juga ramah ada pertanyaan langsunv ada responnya. Cuma aplikasi nya harus ada pengembangan buat fitur mengganti email. Secara keseluruhan aplikasi ini sangat membantu",positif
Aplikasi yang bagus untuk jobseker atau mencari partime/internship. Sering dapat panggilan dari aplikasi ini. Mohon tingkatkan kredibilitas dalam pemilihan loker karena ada beberapa prusahaan yang palsu masuk ke platform aplikasi ini.,positif
"Maaf aplikasi secara system bagus, tapi proses di dalam aplikasinya aneh sekali. Saat kits memilih sebuah lowongan, lalu mau kirim lamaran. Ada 8 buah pertanyaan dengan jawaban ganda ada juga yg 2 buah pertanyaan. Dari jawaban tersebut, sebagai kandidat saya merasa aneh. Karena dari jawaban itu sudah bisa mempresentasikan karakter kandidat dan muncul ""Maaf anda tidak sesuai yang kami cari"". Sangat incredible. Tiba2 di Whatsapp Dong",positif
"Apk nya bagus, dan juga worth it bgt. Cs nya juga ramah dan sangat responsif. Sukaa bgt, terus banyak banget pilihan lowongannya jadi bisa pilih sesuai yg kita mau dan cocok sama kita. Pkonya sejauh ini best bangett❤️",positif
"Aplikasi yang sangat membantu dalam mencari pekerjaan, banyak pilihan menu yang memudahkan pengguna untuk mencari dan mendapatkan pekerjaan yang sesuai dengan minat pengguna. Walaupun masih ada kendala pada saat melakukan lamaran. Namun, admin sangat responsif dan membantu pengguna dalam mengatasi kendala yang ada...",positif
"Aplikasi ini sangat membantu khususnya bagi saya untuk belajar materi mempersiapkan tes CPNS.Mengenai dari Customer Servisnya sangat bagus cepat, tanggap,dan ramah dalam menanggapi komplain dari kita",positif
"Aplikasi bagus Ada bagusnya memfilter perusahaan yg ingin di masukkan. Krn terlalu banyak perusahaan yg memosting jenis pekerjaan, gaji, fasilitas, yg fake atau tidak sesuai dengan kenyataannya saat datang interview.",positif
"Aplikasinya udah bagus dan membuat pencarian loker lebih mudah, selain itu bisa gabung komunitas dan webinar yg membagi ilmu secara gratis. Admin nya juga baik, ramah membantu sekali jika ada kesulitan.",positif
"So far overall is good. Aplikasinya mudah dipake, simple, cepat, banyak penawaran loker. Pusat bantuan juga fastrespon, good. Wish me luck buat lamaran kerjaku :)",positif
"Aplikasi pencari lowongan kerja ini sudah cukup bagus dan cukup memudahkan bagi pencari kerja. Mungkin tinggal menambah untuk detail yang lain seperti hari kerja di keterangan aplikasi dan pihak penyedia lowongan kerja yang sering tidak singkron. Di Aplikasi tertera Senin - Jumat, tapi di pihak penyedia lowongan ternyata Full Time. Jadi agar pencari kerja lebih bisa mencari pekerjaan yang pasti.",positif
"Aplikasinya seringkali mengalami bug, ketika saya menjawab soal lamaran dengan benar / semua opsi sudah dicoba tetap saja salah, mohon untuk diperbaiki, karena hal ini sering terjadi ketika saya menemukan pekerjaan yang sesuai dengan saya.",negatif
"Aplikasinya enak banget buat nyari pekerjaan,tertera deskripsi,jam kerja,sama alamat yang lengkap banget jadi kalo mau datangin tempatnya gampang tapi aku ga bisa cari kerja di sini karena batas pendidikan minimal dari SMA sedangkan saya cuman lulusan SMP:)",positif
"Aplikasinya sangat membantu, tolong jika ada loker ataupun itu magang bisa di masukkan dari kabupaten Tuban. Karena Wilayah Tuban belum ada di aplikasi. CPnya juga ramah banget bisa fast Respon untuk yang mau bertanya tanya. Semoga segera di upgrade lagi dan bisa membantu menyari pekerjaan untuk temen temen apalagi yang rumahnya di pedasaan. Terimakasih",positif
"Aplikasinya mudah untuk dipahami, fitur pencarian ada baiknya tetap ada sih jadi gak harus klik ke fitur lain dulu dan baru bisa search. Namun ada keterbatasan yaitu pekerjaan yang diposting, sejauh ini belum ada pekerjaan yang didapatkan dari portal job ini dan membutuhkan waktu begitu lama entahlah. Semoga ke depannya lebih baik lagi",positif
"puas sama aplikasi kita lulus, aplikasinya mudah ga berbelit. tapi next tolong adain fitur ganti email dll ya, soalnya agak bingung juga kalo mau ganti email personal ke email yg khusus, sisanya oke",positif
"Untuk aplikasi nya udah bagus, semua loker pekerjaan ada di sini, jadi skrng untuk cari pekerjaan udah hampir mudah dgn ada nya aplikasi ini, iya walau sedikit sempat ngerasa kecewa Krn gak bisa daftar nya...thank you",positif
"Parah ini aplikasi jelek bgt mau nangis rasanya, berbulan-bulan di gantung tanpa kepastian. Ntah lokernya bodong/palsu, atau memang dari kita yg ga sesuai kriteria setidaknya kasih kejelasan. Sampe aku unninstal ni apk saking ga bergunanya, ga bisa bantu sama sekali. Pdhl lulusan s1 tp knpa cari krja di sini susah.",negatif
"Aplikasinya bagus tapi ada beberapa kekurangan yang agak fatal. 1. Tidak bisa setting ganti email login, agak susah kalau salah pakai akun gmail loginnya jadi next semoga disediakan. 2. Lamar kerja tanpa CV dan hanya menggunakan deskripsi yang tertera di akun kita lulus saja, ini agak menyusahkan bagi yang punya multi skill dan menyesuaikan sama kebutuhan perusahaan. Jadi mohon adakan fitur menyertakan CV dan data yang ada di akun bisa jadi data sampingan saja. Semoga ada tindak lanjut 🙏",negatif
"Aplikasi gak jelas, dari 50 an loker di apply, satu pun gak ada yang tersampaikan ke hrd nya, TANPA KETERANGAN, ditolak atau enggak nya kita gak tau. Yg jelas aplikasi nya lebih buruk dibanding job portal yg lain. BURUK",negatif
"Aplikasi yg bener2 bermanfaat, selain ngasik info loker disini juga ada menu komunitas yang menghadirkan banyak komunitas & memudahkan kita untuk join sehingga bisa lebih banyak mendapat informasi dan ada menu belajar juga yg berisikan kumpulan soal2 yg bener2 bermanfaat & pastinya sedikit banyak membantu persiapan awal kita",positif
Aplikasi yang sangat baik untuk pencari lowongan pekerjaan. Admin juga sangat baik dan ramah dalam menjawab pertanyaan dari pengguna. Semoga semakin banyak kota yang ada di aplikasi kita lulus agar semua pengguna dapat terbantu dengan adanya lowongan pekerjaan yang tersebar di seluruh Indonesia.,positif
"Aplikasinya sangat bagus sekali. Maaf baru kasih penilaian. Pengalaman saya, Melamar via aplikasi kita lulus sangat mudah sekali. Dan tidak berapa lama,, lamaran saya di terima dan ada panggilan untuk wawancara. Alhamdulillah saya diterima dan sudah bekerja di bidang pendidikan. Terimakasih aplikasi kita lulus. Semoga kedepannya bisa lebih maju dan bnyak orang yang sukses/bekerja melalui aplikasi ini.",positif
"aplikasinya sangat membantu untuk orang yang mencari loker pekerjaan terutama fresh graduate, respon admin sangat cepat dan ramah perihal pertanyaan dan dijelaskan dengan detail, penjelasan yg diberikanpun mudah untuk dipahami.",positif
"Kenapa seperti pesan spam? Saya membuat loker, di wa saya pemuh dg pesan template dari orang entah siapa. Saya cek email tidak ada satu pun yg mendaftar. Pembuat loker juga perlu detail dan surat lamaran karena itu bagian dr kesungguhan mendaftar bukan malah di spam pesan suruh buka profil lnya di kita lulus",negatif
"Worth it buat kalian para pencari kerja, ada beberapa loker yang langsung terhubung ke cp WA-nya rekruter jujur lebih memudahkan, Alhamdulillah aku baru lulus SMK dan bener langsung diterima kerja tanpa orang dalem alias lewat aplikasi KitaLulus ini, worth to try guys, kalau rezeki pasti ngga salah tempat kok. :)",positif
"Aplikasi sudah bisa dibuka, tapi aneh beberapa lowongan tidak bisa daftar karena belum login katanya, padahal sudah login, tolong tim developernya perbaiki",negatif
"Aplikasinya udh bagus dan membuat lebih gampang mencari loker.saran dikit untuk developer, jika bisa masukan lebih banyak informasi dari berbagai tempat seperti BUMN,PT ,bank,kalau memungkinkan dari luar negri seperti Malaysia/ Jepang.itu aja sih yg kurang,yg lainya udh bagus banget dan saya sangat puas dengan aplikasi kitalulus,Terimakasi🙏",positif
Padahal udh kirim lamaran 30 lebih tapi masih ga ada ke jelas an sama sekali di proses juga enggak tolong di perbaikilah dan di beri kejelasan jgn nge gantung seperti ini masa dari 30 lamaran cmn bbrp yg liat CV udh gitu ga ada kelanjutannya lagi tolong dong di perbaiki kedepan nya biar jelas,negatif
"Aplikasi nya bagus, memudahkan kita dalam mencari pekerjaan. Semoga kedepannya info loker bogor juga masuk diapk nya. dan semoga loker kesehatan bisa masuk d aplikasi nya Biar yang ingin mencari kerja sekitar bogor jadi lebih mudah. Selebihnya apk nya bagus",positif
"Setiap ada link lowongan kerja pasti masuk nya ke app kita lulus ga lgsg ke loker yg di tuju, pas di buka app nya malah ke halaman awal bukan ke loker nya,..",positif
"Aplikasi nya bagus , banyak loker nya juga ,mau sedikit masukan ,kalo perusahaan nggak mengabari lagi itu di tegor lah masak iyh nggak di tegor , perusahaan kalo tidak mau kan bisa tinggal nolak ,ini q udah lamar 23 perusahaan nggak ada info an lagi ,tolong yang buat apk kita lulus di tegor tuh perusahaannya ,nanti kalo udah ngelmar pasti ada notif nya yang bertuliskan hubungi lewat email ,ehh no udah di email ternyata kotak masuk nya penuh ,tolong yh ini buat tambahan aja,kalo berubah aq tambah",negatif
"Aplikasi yang sangat membantu, respon dari admin sangat membantu, perihal pertanyaan di jelaskan secara detail dan mudah dipahami, semoga dari aplikasi kita lulus saya dapat pekerjaan terbaik😇pertahankan pelayanan dan keamanan terbaiknya",positif
sangat membantu sekali untuk belajar persiapan ujia CPNS / P3k. Menu belajar lainnya juga ada. selain bisa dapat info pekerjaan yg sesuai kita bisa sambil belajar menambah wawasan. Sukses selalu @kitalulus.,positif
"Aplikasi untuk pencari informasi lowongan pekerjaan yang mudah dan simple, admin csnya cepat tanggap dan memberikan penjelasan yanh mudah dipahami, untuk saran bisa ditambahkan pencarian untuk posisi freshgraduate agar mudah mencarinya",positif
"Aplikasi ini sangat membantu kita untuk mencari pekerjaan sesuai dengan kriteria lulusan kitaa, menyajikan alamat serta keterangan yg lengkap, tpi syg minus nya para rekruter agak lama merespon pesan kita kadang cuma dilihat bahkan tidak direspon sama sekali, smoga bisa di perbaiki lagi untuk kedepannya krna kita butuh kejelasan dri rekruter apakah diterima atau tidak🙏🏻💜💜💜💜",positif
"mudah dan simple, apalagi sebelum kita lamar di suatu posisi kita harus test dasar terlebih dahulu untuk posisi tersebut. salah satu fitur yang saya rasa cukup keren dan anti-mainstream sih karena di platform lain belum ada yg seperti ini. semoga diberi kesempatan untuk bisa bergabung menjadi bagian dari tim kitalulus dan bisa berkontribusi untuk ide-ide yang lain hehe..",positif
"aplikasi ini sangat memudahkan dan membantu bagi kita para pencari loker karna tidak hanya menyediadakan loker lulusan D3/D4 bahkan S1 tapi juga tersedia lulusan SMA/MA/SMK dan untuk tata cara mengirim lamaran pun mudah, jika bisa juga masukkan lebih banyak lagi pekerjaan seperti bank contohnya, selebihnya saya sangat puas dengan adanya aplikasi kita lulus ini, TERIMAKASIH KITA LULUS🙌",positif
Sudah banyak mengirimkan lamaran.. Tp tak ada satupun yg di Terima ataupun di proses.. Bahkan diarahkan langsung ke rekruitmen melalui WA sudah di jalankan.. Tp tak ada satupun yg nyangkut.. Minimal panggilan interview.. Sudah memenuhi kualifikasi masih tetep tak ada panggilan.. Otw uninstall lagi..,negatif
Tiap perusahaan kalo ngelamar tidak ada respon.kalo ada d baca aja.duuh aplikasi udah bagus2 tpi ko yg masang iklanx kayak niat gak niat buka lowongan tuh trus kalo udh ditutup sebaiknya info lokernya dhapus aja min. Selebihnya terimakasih udh ada aplikasi ini udh membantu buat para pencari loker,positif
"Aplikasinya nih sebenarnya udah bagus, Tapi kenapa loker yg udah lama, dan udah terisi masih belum dihapus, setidaknyalah perbarui dahulu, supaya pengguna tidak kecewa menunggu balasan ternyata itu loker lama. Yg kedua sesudah kirim CV ke sebuah instansi yg respon dan membalas hanya beberapa saja, bahkan ada yg ber-hari² dan ber Minggu² tidak ada balasan dan tidak ada respon sama sekali. Tolong y perbaiki lagi, lebih bagus lagi sistemnya agar pengguna merasa puas terhadap aplikasi ini",positif
"tampilannya udah bagus bgt. tp kalo bisa supaya lebih memudahkan, untuk profil yang default atau yg ditampilkan secara umum, dengan profil yang dikirim ke perusahaan ketika melamar itu bisa dibedakan. Jadi artinya, ketika mengedit profil ketika melamar, itu tidak buat default profil berubah juga.🤗",positif
"Aplikasi nya bagus, memudahkan kita dalam mencari pekerjaan. Semoga kedepannya info loker Tasikmalaya juga masuk diapk nya. Biar yang ingin mencari kerja sekitar Tasikmalaya jadi lebih mudah. Selebihnya apk nya bagus.",positif
"Sejauh ini aplikasinya bagus, cukup membantu untuk mencari pekerjaan dan menambah pengetahuan, mungkin sedikit kekurangan lokasi daerah pekerjaannya masih terbatas, selebihnya sudah oke, adminnya juga fast response. Terima kasih",positif
"Apk tidak membantu, udah ngelamar 3 tempat tp blm ada respon sama sekali statusnya berjalan doang, udah lebih 10 hari juga seenggaknya berubah gtu ya statusnya ini mah enggak. Kan kedepannya jd malas untuk ngelamar via apk ni klo ky gini. Kaya gada kejelasan..",negatif
"lumayan lah,buat cari kerjaan sangat membatu,udah ngelamar sana sini gada yang nrima wkwkw mungkin belum rejeki.tapi aplikasinya bagus,oh ya min segera perbaiki kadang suka delay atau ga muncul muncul berandanya padahal jaringnya full.",negatif
"Untuk keseluruhan aplikasinya bagus loker yg muncul sesuai minat, sempat ada kendala kehilangan akun tapi oleh cs nya sangat responsif dan cepat ditanggapi jadi aplikasi ini berhak dapat bintang 5",positif
"sejauh mencoba belum pernah mengikuti seleksi lebih lanjut. entah lamaran sudah terbaca oleh rektuter atau belum. hanya berhenti di 'lamar'. mungkin bisa ditambah untuk notif bahwa lamaran telah diterima/ditolak oleh rekruter. atau laman yg sudah ditutup tidak lagi tersedia, jadi tidak tetap berada board 'sedang berjalan'",netral
"Sering ngelamar diisni, sampe skrg gak ada satu panggilan, status lamaran masih berjalan terus. Sedangkan di aplikasi lain sering dpt panggilan tes dan wawancara, saya tidak tau loker disini beneran ada atau tidak, kalau tidak sesuai kualifikasi lebih baik dipindahkan ke selesai.",negatif
Lowongan pekerjaannya banyak dan menarik tetapi app ini sangat sering terjadi kendala seperti contohnya akun tiba tiba keluar atau logout secara otomatis sehingga terpaksa harus login kembali,positif
"Sejauh ini aman, aplikasi yang bagus dan mempermudah mencari pekerjaan serta menambah pengetahuan. Bagus juga jika ada perusahaan yg ternyata peniupan langsung di beritau itu yg membuat saya merasa ini terbaik. Untuk fitur juga oke saya bisa tau perusahaan mana saja yg melihat profil saya. Klo saya boleh saran bisa tambah fitur daerah lebih detail semisal Bekasi Barat daerahnya Jakasampurna agar mempermudah itu saja selebihnya sudah bagus, Terimakasih dan semoga apk semakin bagus.",positif
"tolong dong, kok di saya ga bisa log in sih, loading lama dan akhirnya ga bisa buka akun saya. udah coba buat uninstal trs instal lagi malah makin parah lemot nya sinyal dan jaringan saya bagus. lebih di perhatikan dong 😑",negatif
"Sangat membatu pencaker dalam mencari kerja, recommended banget karena dapat diatur lokasi yang diinginkan",positif
Ulasan ini saya edit yang karena lemot dan sudah di tanggapi baik oleh pihak kita lulus dan berjalan lancar. Sekarang yang saya komplen untuk setiap yang kita LAMAR setatusnya dalam perjalanan terus saya sudah LAMAR dari 3 bulan yang lalu dan setatusnya engga ada perubahan entah di tolak atau selesai engga ada infonya. Jadi seoalah olah hanya membuat platform yang menyediakan info lowongan kerja tapi tidak di teruskan ke perusahaan yang tertuju.,negatif
"Ternyata setelah saya download apk kitalulus gak ada untuk area kota Tegal, ya kak... Adanya semarang, demak, dll... gak bisa menjangkau semua area Jawa Tengah kaka... Makanya perlu diperbaharui apk nya, biar gak kecewa dan bnyk yg pake kaka, mohon maaf saya kasih bintang 1 saja, ya kak 🙏🙏🙏",negatif
"Sejauh ini aplikasinya sudah bagus. Saran saya untuk aplikasi kedepannya, bisa ditambahkan opsi pendidikan non formal seperti pernah mengikuti pelatihan/kursus dan juga bisa ditambahkan opsi pengalaman volunteer. Thank you, KitaLulus!👍🏻",positif
"Sebenarnya aplikasi nya udah cukup bagus. Hanya saja tidak memuat semua propinsi/daerah yang ada di Indonesia. Mungkin sama seperti yang di tambahkan oleh teman yang lainnya di bawah, radiusnya di perbesar lagi. Itu saja. Terimakasih.",positif
"Informasinya kurang, diterima atau tidaknya, sudah interview terus kata team rekruternya kalo mau lanjut, tinggal chat lanjut di wa, tapi saya sudah memutuskan lanjut, tapi tidak ada panggilan lagi sama sekali, udh hampir 2minggu, kalo bisa hrusnya ada konfirmasi penolakan atau penerimaan buat si pelamar, jadi ga harus nunggu php gitu, di aplikasi kita lulus, bacaannya sedang di proses trus aneh, itu aja saran saya",negatif
"Aplikasi nya bagus, cuma loker yang sudah di lamar/di tolak/di tutup ,tetap jadi satu dengan yang di proses.. Seperti tidak pasti loker nya:)",negatif
"Setelah pembaruan malah kacau ,lebih lemot padahal jaringan stabil kak ,mungkin ada bug yang harus di benahi",positif
"Bagus aplikasi nya,sangat update tapi kenapa yah gak bisa langsung chat ke wa ,dulu pernah bisa trus saya hapus karna memo hp syg penuh,pas sayang download lagi kok gak bisa lgi langsung chat ke wa hrd nya.padahal klo langsung chat ke wa lebih bagus. Sedihh bangett nyesel waktu itu uninstal nya:(",positif
"Aplikasinya rada gak jelas, saya sudah masukin lamaran tapi hanya sekedar nyangkut di peringatan ""apakah kamu yakin akan mengirim lamaran.... .... ... "" Tanpa ada lanjutan harus ""klik"" Atau interupsi lainnya lagi, padalah untuk lamaran sudah lengkap dan ceklis semua.",negatif
"Aplikasiny hampir sempurna tp saran untuk next update di kasih jarak maksimal dr tempat tinggal si pemakai aplikasi, klo bisa maksimal 20/30 km.",positif
"Awal penggunaan bagus sangat membantu tapi setelah ada pembaruan sistem jadi susah akses informasi, selalu tidak bisa diakses. Sudah logout mau login ulang tidak bisa. Sudah coba install ulang juga sama tidak bisa digunakan",negatif
"Sangat mudah dipahami dan sangat simpel untuk melamar. Karena pas udah nemu pekerjaan yang pas, KitaLulus menyediakan form lamarannya, setelah itu form lamaran tersebut dikirim menuju whatsapp pemberi kerja. Jadi mudah gak perlu bingung",positif
Kolom organisasi di bagian pendidikan sepertinya bukan hal yang wajib untuk diisi melainkan opsional saja. Tapi aplikasi ini mewajibkan mengisi kolom tsb. Saya merasa kesulitan karena saya tidak mengikuti organisasi apapun di kampus (kelas karyawan). Mohon untuk update selanjutnya hal tsb dapat diubah statusnya menjadi opsional. Tks.,negatif
Aplikasinya bagus sejauh ini. Sangat membantu bagi yang ingin mencari lowongan. Karena cukup detail dalam memberikan informasi dari sumber perusahaannya. Dan juga ada fitur2 lain untuk mengembangkan diri untuk belajar. Sangat baik.,positif
"Saya sudah melamar di apk ini tapi hanya di read oleh perusahaan perusahaan tersebut kalau misal memang sudah close kenapa masih di pajang iklan lowonganya harusnya di hapus dong ini saya sudah melamar beberapa perusahaan hanya di read padahal profile sudah lengkap sudah jelas tapi masih di read saja,tolong untuk developer di kembangkan lagi perusahaan yg inigin mempromosikan iklan perusahaanya agak tidak ada yg kecewa",negatif
"Aplikasi nya sangat bagus dan membantu memudahkan saat mencari kerja. Sedikit saran untuk developer, jika bisa juga masukkan lebih banyak informasi pekerjaan dari berbagai tempat seperti bank, bumn atau dari luar negeri seperti Malaysia, jika bisa. Dan untuk menu feedback juga kenapa tidak terlihat ada tulisan dalam pilihan 1 dan dua, jd saya tidak tahu harus mengisi apa. Selebihnya saya sangat puas dengan aplikasi kita lulus, Terimakasih.",positif
"Saya kasih bintang 3 ,karna untuk loker nya kurang update .. Dan sedikit banget untuk loker yang punya ijazah hanya sma/smk .. Dari sekian lama saya pakai ,radius penempatan nya ga sesuai domisili .. Kurang efisien cari kerja di aplikasi ini ,harus banyak banget di perbaiki dari segi mana pun . Harap di perbaiki lagi supaya banyak yang pakai aplikasi ini.",netral
"Saat pertama kali menggunakan terhubung langsung ke wa, lalu sngt bnyak tidak ada tanggapan balik dari rekruter, mohon pastikan kembali apakah mereka benar buat postingan itu atau tidak. NAMUN, SETELAH DI UPDATE, sudah tidak terhubung ke wa lagi, lalu lamaran kerja harus dilakukan bagaimana jika alamatnya tidak di Medan, seperti dari kota lain buka cabang di Medan, mereka para rekruter buat alamat pusatnya. TOLONG ADA PENAMBAHAN HARUS KIRIM LAMARAN MELALUI EMAIL ATAU DATANG LANGSUNG dari rekrut",negatif
"Sedikit tambahan saja, untuk filter pencarian kerja tolong tambahin radius, untuk memudahkan pencarian kerja didekat lokasi si pemakai, untuk data aman, pelayanan bagus dan variatif,untuk sisanya juga bagus, nanti kalau ada panggilan kerja, bintangnya saya tambahin lagi satu, mudah mudahan tidak ngecewain",positif
"Bintang 3 dulu ya baru semingguan pake aplikasi ini. Tapi notifikasi nya feedback mulu. Hmmm udah 30 min masih berjalan aja status nya,gada notifikasi dari recruitment nya, gatau d Terima apa engga nya? Gatau lokernya udah expayet apa engga? Gmana min ini jadinya??",negatif
"Banyak coba daftar di aplikasi ini,terlebih yg baru lulusan S1. Pdahl di pnjelasan menerima lulusan baru..tapi setelh di lamar engga ada tuh infolagi,ditolak kah atau di terima. Coba lah gini,di tambah lagi infolamaran yg sdh banyak dilamar orang² kejelasannya..diterima atau ditolak bukan dikash harapan aja. Coba ya tlng aplikasi ini di tambah lagi pemberitahuan nya seperti diterima atau di tolak..saya yakin bisa lah kalian buat seperti itu..ok. Saya kasih bintang 1 dulu.",negatif
"banyak banget loker disini, tp blm ada 1 pun yg kena feedback sih,, berharap banget bisa dpet loker disini,, soalnya kualifikasi jg udh lumayan bagus, cari kerja lagi susah walaupun punya kualifikasi yg bagus ttp aja pesaing nya banyak:)",positif
