comment,label
aplikasi bagus cepat dapat respo info terima mohon fitu tambah batal lamar kerja hapus riwayat lamar aplikasi nya sangat sulit lamar lamar kerja satu usaha sama beda divisi lamar kerja mohon moga fitur cepat tambah realisasi segera,positif
pake aplikasi jujur gampang banget aku suka aplikasi cocok banget buat fresh graduate punya alam kerja aplikasi nemuin beberapa lowong kerja ga butuh alam kerja aku udah download beberapa aplikasi buat nyari lowong kerja aplikasi belah lowong kerja sedia ratarata cari alam aku ngerasa alam kerja sebentar jadi aku lebih neng pake aplikasi,positif
buat fiturnya lumayan cuman beberapa kali coba lamar kata lokasi sesuai padahal kriteria gak beri lokasi sesuai beberapa lowong kasih syarat lokasi jelas gak berani lamar gak syarat tibatiba tolak lokasi kecewa sih detail gak kasih kaya gitu kalau sejak awal detail gak lamar,negatif
aplikasi sangat bantu bngtt banyak pilih loker sesuai bidang baik luar kota mau fiturnya mudah paham cs nya fast respon bgt,positif
aplikasi sangat bantu bagai lowong yg sesuai latar belakang didik terus update loker baru hari yg labih tarik sedia semua lowong bagai tempat moga aplikasi ni bantu cari kerja dapat kerja mudah sesuai,positif
aplikasi bagus banyak refrensi loker tingkat skill tp bagi lokasi loker kenaal sering reset lokasi cth aku set lokasi malang aplikasi close buka udah ubah semua lokasi pernah hampir ngelamar luar pulau jawa gara gara sama loker kadang rekomendasi beda banget akhir cari kalau appsnya close buka,netral
aplikasi mudah guna baik lihat lowong lamar kerja sedia aplikasi banyak peluang manfaat baik sampai tambah wawas idegagasan skill hidup seharihari,positif
sebenernya aplikasi bagustapi baik hilang fitur pertanyaannyakarena tanya muncul korelasi bidang kerja lamar jawab benar sistem justru jawab masuk akal tepatini jelas hambat proses kirim lamaranmasa yg lamar leader cafe tanya malah grooming kucing,positif
jawab tanya sblm lamar jawab yg salah kait desain grafis padahal jawab betul sistem ira salah jawab alhasil lamar kerja usaha yg lamar baik jawab tanya kualifikasi desain grafis contoh tanya kunci layer photoshop jawab sistem layer tdk dpt pindah edit yg mana jawab salah,negatif
aplikasi sangat bantu cari kerja sesuai bidang mudah proses isi data pribadi cv pokok aplikasi keren banget deh kalian sedang cari kerja,positif
aplikasi bagus bgt sini buat nyari kerja kasih tips tricks kerja buat freelance lalu dsni tryout utk cpns snbt psikotes lamar kerja utk ajar,positif
aplikasi bantu sekali sedang cari kerja banyak lowong kerja update sini cari sesuai dasar kota bidang kerja ingin overall bagus sih recommended,positif
aplikasi bagus sekali bantu cari lowong kerja respon adminnya baik banget salah keluh pertanyaanpertanyaan putar aplikasi bestlah,positif
appnya sangat manfaat sekali fitur sangat mudah guna dapat fitur bantu hingga pasti app sangat bantu baru lulus kuliah,positif
aplikasi sangat bantu tampil mudah erti alam lama pakai apk kitalulus hasil panggil interview bagai usaha proses cepat baca kalau cv liat sedang proses sukses terus kitalulus moga selalu bantu orang cari kerja,positif
banyak notifikasi relevan notifikasi click bait turun kesan formal aplikasi kitalulus udah aja notifikasi perlu terlalu lebay min click bait loh ganggu banget rasa ken uninstall jadi,positif
apk yg baik layan yg bagus dlm tanya putar lowker yg baru lulus sekolah alangkah lebih baik cari kerja dr apk admin kalau tambah info kena putar lowong kerja apk lowker dlm dunia tambang sja saran sy terimakasih admin,positif
rekomendasi banget buat pencaker cari kerja download aplikasi kitalulus aplikasi yg lengkap bagai fitur loker biasa bumn komunitas tryout banyak ribet cukup mudah paham sukses slalu aplikasi kitalulus,positif
bagus banget nih aplikasi tinggal ngembangin aja mudah digunain informatif simulasi latih soal bahas top dah tinggal marketingnya ditingkatin nih tarik cari karyawan biar lebih banyak yg naro peluang kerja sini,positif
aplikasi sangat bantu mudah simpel engga ribet user friendly lah pokok csnya cekat ramah trimakasih bantu par cari kerja,positif
aplikasi nya sangat bantu mudah cari lowong kerja yg sedang cari kerja utama buat fresh graduate bgitu rumit utk isi form data diri nya thankyou aplikasi lulus,positif
sangat bantu dapat kerja baik fresh graduate maupun udah alam sini tambah data diri nanti rekruter langsung menghubingi iya adminnya fast respon kok jadi enak apabila tanya langsung tanya adminnya,positif
aplikasi lulus sangat bantu pasang lowong kerja simple praktis cari kerja gampang banget lamar kerja download apk lulus sangat bantu sekali terimakasih,positif
wah keren banget banyak bantu apk fitur mumpuni sangat mudah erti serta pandu sangat fast respon terimakasih banyak kitalulus banyak bantu,positif
aplikasi tarik bagus baru lulus didik cari alam kerja mudah cepat dapat kerja sesuai mampu,positif
aplikasi sangat bantu cari kerja sesuai bidang karna banyak banget loker lulus yg wort ga abal customer service nya bantu banget atas masa mau hapus akun login ngga baik deh,positif
aplikasi sangat bantu cari kandidat kerja calon lamar kerja baru aplikasi sangat bagus cocok iklan loker sangat cepat sebar informasi mungkin depan terus lebih cepat beri informasi kerja calon lamar butuh kerja aplikasi sangat bagus min,positif
sedikit saran mungkin depan nya fitur lebih kembang lg cari kerja yng tdk sesuai dgn preferensi kerja search laman home krn sy sudh coba bbrp kli terang temu dn baru cari preferensi kerja rubah oke terimakasih cs fastrespon terimakasih banyak moga bantu baik syorang atau milik,positif
apps nya sgt mudah pakai ui ux nya simple easy ga ribet n mudah kalimat nya jelas gampang paham buat aku baru aja beberapa hari coba apply loker langsung beneran usaha yg aku apply hubung buat wawancaramantap secepet thx kitalulus sukses berkah,positif
aplikasi sangat bantu cari kerja aplikasi kitalulus sedia bagai macam jenis bidang kerja ingin pokok best lah mudah banget lengkap banget terimakasih kitalulus,positif
saran min salah satu rekruter suka beberapa update lanjut beri opsi rekruter tsb sembunyi laman bahkan perlu sedia opsi blokir search loker muncul rekruter ingin,positif
aplikasi sangat bantu cari lowong kerja aplikasi sangat mudah guna user friendly simpel ganggu admin ramah komunikatif sangat bantu sekali tanya overall oke sih aplikasi,positif
aplikasi bagus sangat bantu lamar cari kerja lebih mudah sangat manfaat banyak sedia lowong kerja dsini semogaa selalu sempat pencaker semangattt,positif
aplikasi sangat bantu cari infomasi putar pekerjan ambil buat banyak kalang mahasiswa sekalipum bantu sedia sangan fast response ga kaya aplikasi lai tunggu lama bahkan aja ga jawab makasii kitalulus,positif
enak sih aplikasi cuman kurang komplit gaada atur status lamar kurang jelas banyak lowong outsourching kek gapernah dapet panggil sama sekali mau hapus akun aja lewat wa tunggu waktu lama zzz,netral
aplikasi cari kerja bagus mudah banyak sedia bagai loker cari sesuai ingin layan adminnya sangat ramah tangan masalah aplikasi aju customer terimakasih admin aplikasi bantu,positif
pake aplikasi mudah jelas diterimatidaknya lamar udh download dr tahun lalu tp uninstal krena kendala hp skrg udh bsa download lg fitur baru yg makin mudah cari buat profil lebih tarik banyak loker sesuai ingin udh pernah dapet panggil interview kali apk mungkin kl ga uninstall apknya udh dpt panggil interview banyak kali yaa nyesel dulu uninstall,positif
aplikasi bagus sangat bantu job seekers lebih baik aplikasi sebut tambah batas minimal lamar kerja kak informasi lebih lengkap terima kasih banyak,positif
aplikasi bagus mudah cari kerja banyak informasi beri hubung orang sedang cari kerja admin sangat ramah tangan masalah aplikasi saran fitur notifikasi perlu tingkat soal notifikasi masuk terkadang hilang masuk via email terimakasih admin aplikasi moga makin lebih baik,positif
lulus aplikasi sangat bantu cari kerja lihat lowong kerja baik baru sesuai jurus pilih lulus peten,positif
thanks kitalulus sumpah deh aplikasi sangat bantu juang loker fitur nya sangat mudah guna selektif sesuai katagori ingin mantap deh pokok,positif
awal lancar jaya si aplikasi ringan stabil sekarang sering update malah makin turun beberapa fungsi filter cari yg lebih spesifik sering gak tepat buka kirim lamar kerja sering error kalo gak blank halaman loading lama bgt,negatif
aman aman aja sih bagus cukup rekomendasi buat nyari kerja cuma bug loading suruh cek jaring terus padahal wifi lancar buat sosmed lai lancar baik sekarang ngg aplikasi nya ngg jalan gara gara bug,positif
banyak bugnya baru malah makin gajelas pas lgi nge lamar malah error login padahal udh login trus pas uh relog nge lamar lgi malah error profil lengkap padahal udh lengkap trus terkadang malah login pke email daftar padahal udh jelas apke email daftar udh refresh relog aja kaya gtu gabisa,positif
aplikasi sangat manfaat cari loker terbaikterdapat loker cari sesuai keinginanfiturnya jugaa gampang dipahamiselain ituu layan customer service sangat ramahterimakasih aplikasi lulus sangat bantu banyak orang cari kerja,positif
aplikasi cukup bagus cari kerja menu filter buat lebih mudah cari kerja ingin memang profesi kurang banyak lokernya sana moga makin kembang aplikasi,positif
tampil aplikasi sangat profesional jejer menu sangat mudah paham lebih user mula developer hak dapat apresiasi kurang puas informasi lowong kerja sedia platform dapat lowong kerja ituitu misal sales marketing bidang beberapa apply itu harap dapat panggil minim moga depan lebih baik,positif
aplikasi cukup bagus kadang udah ngelamar ratus liat cuma dikit hehe gapapa nama usaha nyari kerja layan admin aplikasi keren cepat respon ramah udah sih gitu aja terima kasih,positif
aplikasi sangat user friendly mudah guna fitur nya sangat bagus tadi sempat kendala admin kitalulus sangat cekat tanggap baik terimakasih kitalulus,positif
aplikasi nya memang bagus mudah paham cari kerja sesuai minta cari pilih kategori tau lamar dilihatatau terima tolak lamar kerja tau lamar sebut tutup,positif
sangat bantu utk cari loker sesuai sama minat background didik lokernyapun banyak banget seluruh indonesia milih mau kota mana guna gampang banget g ribet lebih forum ajar komunitas dangat bantu upgrade tahu fitur nya lengkap kalo kepo coba deh instal utk cari kerja top pokok terimakasih lulus,positif
aplikasi sangat bantu jobseeker guna mudah sedia lowong kerja beberapa kota indonesia mohon terus update baru stabil server milik,positif
far ga kendala aplikasi sangat mudah utk cari kerja beberapa kali search google utk lihat lebih detail alamat usaha kata tipu belakang pt nya contoh ptcahaya bintang tipu jadi ragu,positif
aplikasi bagus lebih sering sempat interview pake aplikasi mohon aplikasi baik krn buka aplikasi mesti log kadang eror,positif
jadi sering error klo mau apply log ulang email sama padahal profil lengkap clear cache udah refresh udah baik bug nya,negatif
minta buat admin lulus detail informasi gaji lebih buka masalah interview informasi kata gaji sdh selesai bilang baru ijazah tahan minta lah pilah dulu terima kasih,negatif
aplikasi bagus cari kerjaawal lancar kesini makin sering eror padahal login malah suruh login baik sistem nya terima kasih,positif
awal lancar lamalama mau lamar kerja malah suruh log melulu padahal udah log terus suruh lengkap profil profil padahal udah lengkap profil tulis udah kadang eror gak jelas suruh lengkap bikin kesel dong baik aplikasi nya,negatif
update aplikasi kok makin banyak salah sih profil lengkap suruh lengkapin selalu muncul maaf salah lamar kerja dong baik dlu,negatif
aplikasi cari kerja bagus sih sangat mudah paham kalau tingkat minsoalnya terkadang suka eror info loker nya banyak kadang muncul lagidan iklan loker tutup mohon baharu pihak iklan cepat,positif
aplikasi bagus mudah cari kerja banyak informasi beri hubung orang sedang cari kerja admin sangat ramah tangan masalah aplikasi terimakasih admin aplikasi moga selalu baik baik,positif
aplikasi yg bagus mudah cari kerja sedia bagai banyak loker yg sesuai mampu yg punya layan customer service yg cepat kendala mantaappp poko,positif
aplikasi mudah erti terlalu rumit bagai komunitas buat sharing info loker cocok buat fresh graduate yg baru mulai daftar kerja admin nya fast respon tangan masalah jauh aplikasi nya sngat bagus,positif
sumpah sih mantap banget aplikasi mudah banget cari loker semua kategori kerja cara lamar sangat simpel ribet sangat update lowong kerja kini bantu banget sih thanks lulus pokok luar biasa pertahanankan,positif
aplikasi bagus simple mudah sangat bantu buat cari loker adminnya ramah gercep respon kwalitasnya selalu tahak terus,positif
apa pilih hapus akun milik email betul dua daftar akun kitalulus harap fitur hapus akun jadi tumpu data lebih lebih aplikasi sangat bantu semua fitur jalan baik,positif
hari aplikasi bug terus masalah beberapa kali install uninstall ulang sama sekali kirim lamar aplikasi masalah mohon baik dong kak terima kasih,negatif
awal lancar mudah akses cari lamar kerja sekarang makin kesini malah makin banyak kendala tiba eror tiba kesalaha tiba suruh log developer segera baik sistem aplikasi,negatif
bantu bgt dlm cari info loker jauh si minus bagi deskripsi kurang jd search lg google karna kurang lengkap smg app lulus lebih baik lg depan bantu bnyak orang makasih,positif
aplikasi nya mudah erti keren banget banyak informasi informasi beri hubung teman sedang cari kerja admin sangat ramah tangan masalah aplikasi terimakasih admin aplikasi moga selalu lancar,positif
aplikasi bagus mudah jobseeker sedia bagai macam bidang lowong kerja terkadang lowong tutup selesai proses rekruiter selesai jadi gantung lowong tetap jalan notifikasi kalau tolak cocok kriteria terima kasih,positif
aplikasi bagus mudah cari kerja kurang nya minim jelas deskripsi usaha gerak bidang apa padahal sangat penting semua usaha jelas tugas bagi butuh hari kerja jam kerja gaji kontrak staff biasa kantor lapang semua kota mau sedia,positif
update sering error apply lamar selalu muncul popup login padahal jelas login pernah logout,negatif
platform baik cari kerja hindar lowong palsu tipu saran email hp rekruiter masing usaha cantum kandidat apply jelas tahap lanjut nya tiba usaha tutup lowong buat kandidat kecewa kandidat lamar cocok lowong tutup tidak nya tahap hasil tolak terima mohon koreksi masmba kata kurang baik terima kasih,positif
aplikasi bagus ribet perlu jadi hemat cari kerja jelas jauh tipu terima kasih kitalulus moga lebih kembang yaa,positif
aplikasi turut si wajib banget mau kerja atau magang sangat bagus handal banget nyari solusi kerja aku kudet apa gimana soal baru pertama kali pakenya bagus si kalo turut mantap,positif
sangat bantu cuma plus minus karena kendala kait aplikasi waktu apply lamar situ kadang suka minta login ulang padahal udah login suruh tulis data mohon segera baik ka kait kendala sebut,positif
aplikasi nya ngebantu bagt walaupun sedikit kendala alhamdulillah karna bantu layan customer success nya yg sangat ramah cekat meresponnya terimakasih moga aplikasi makin sukses,positif
aplikasi nya bagus banget bantu sekali cari kerja banyak pilih terima kasih banyak adminnya respon nya cepat kendala hadap,positif
sangat bantu buat yg cari kerja customer service nya mantapp nanya minta solusi yg tepat langsung arah bahkan kasih link kerja sesuai prodi masing bismillah moga sukses bareng semua tetep optimis meski cari kerja mudah yakin rencana tuhan yg udah siap nya baik indah,positif
penuh syarat panggil sama sekali lebih lamar kabar sama sekali cv siap baik tetap slow respon kabar lewat emailwa cek malah tutuplamaran tolak sial usaha milik seleksi beda walaupun perlu pasti bukan telantar aja kabar,negatif
aplikasi kitalulus aplikasi sangat efektif banget khusus cari kerja sedia banget bagai macam lowong bagai bidang aplikasi kece fitur group komunitas bantu bagi ilmu alam kitalulus benarbenar bantu relasi baik,positif
aplikasi bagus sangat mudah guna fiturnya mudah cari lowong baru selalu ada deret atas terima kasih sip moga segera dapat panggil kerja aplikasi,positif
solusi kini cari lowong kerja yg praktis bagus teman yg lg cr lowong kerja ribet minta biaya admin apa gk perlu hnya perlu isi data benar cek lowong yg sesuai kriteria,positif
tampil aplikasi fiturnya keren apply usaha sangat mudah ribet adminnya responsif banget sangat ngebantu fix yg ga make kalian rugi banget gaes kalo bom nyoba aplikasi daftar ngelamar kerja sukses selalu kitalulus jdi yg depan buat ngebantu job seeker,positif
aplikasi sangat bantu cari lowong kerja admin nya ramah fast respon moga makin kembang manfaat banyak orang,positif
aplikasi andal cari kerja tampil ribet ribet definisi cari kerja bikin simple deh adminnya fast response cek status lamar jadi ghosting smoga makin kembang manfaat job seeker yaa,positif
far good lamar kerja mudah mungkin masuk aja option usia filter buat pilih batas usia max misal banyakin webinar operasional kerja dn psikologis tuh sukses terus kitalulus,positif
aplikasi bagus cuma sayang lamar lalu pindah wa lewat recuiter kadang respon kadang read jadi bingung lowong lamar lamar karna recuiter tanggap pasti nya aplikasi bagus keren terimakasih,netral
aplikasiny bagus interface guna simple ramah guna baru informasi loker selalu update informatif kurang menu cari kadang setting filter terus mau edit semua pilih menu filter reset semua jadi ulang settingan filter,positif
aplikasi mudah guna adminnya ramah fast respon moga nilai bintang nya faedah aplikasi utama sendiri selaku guna,positif
aplikasi sangat bantu cari lowong kerja sangat jelas informasi moga kerja sesuai ingin adminnya ramah banget cepat banget responnya sabar tanggap tanya terimakasih mohon maaf nama atas sesuai nama aplikasi lulus,positif
job portal cukup bantu sangat mudah guna pencaker maupun tim rekrutmen admin sangat bantu cukup fast respon tanya putar post ing lowong,positif
lebih filter usaha abal nakal beri deskripsi posisi job beda aplikasi informasi sangat beda serasa prank,netral
aplikasi cukup bantu cari kerja cari kerja sesuai tambah proses lamar mudah cukup klik lamar moga aplikasi kembang lebih baik masa datang,positif
aplikasi cari kerja manfaat cari kerja lebih mudah cari kerja ingin sukses selalu terus manfaat lulus,positif
aplikasi nya sangat manfaat banget aku sedang cari kerja cocok semangat terus kembang aplikasi moga depan tambah kan fitur fitur nya jenis lowong nya,positif
mohon direview kait tanya klik lamar beberapa kali coba krn blm update profil kemudian keluar coba isi jawab yg sama malah keluar pop kriteria blm sesuai aneh sekali sangat menganggu sekali sempat orang lamar jadi sulit karna tanya sepele tanya macam perlu tanya karna yg penting backgorund dr sipelamar hasil interview user lamar sulit,negatif
bintang dulu mohon depan diupdate fitur lihat lowong paling baru susah banget scroll bawah dulu buat liat lowong baru soal gak rurut,negatif
aplikasi nya bantu cari lowong kerja admin nya ramah tanya langsunv responnya cuma aplikasi nya kembang buat fitur ganti email seluruh aplikasi sangat bantu,positif
aplikasi bagus jobseker cari partimeinternship sering panggil aplikasi mohon tingkat kredibilitas pilih loker beberapa prusahaan palsu masuk platform aplikasi,positif
maaf aplikasi system bagus proses aplikasi aneh sekali kits pilih buah lowong lalu mau kirim lamar buah tanya jawab ganda yg buah tanya jawab sebut kandidat rasa aneh jawab presentasi karakter kandidat muncul maaf sesuai cari sangat incredible tiba whatsapp dong,positif
apk nya bagus worth bgt cs nya ramah sangat responsif sukaa bgt terus banyak banget pilih lowong jadi pilih sesuai yg mau cocok sama pkonya jauh best bangett,positif
aplikasi sangat bantu cari kerja banyak pilih menu mudah guna cari dapat kerja sesuai minat guna walaupun kendala laku lamar admin sangat responsif bantu guna atas kendala,positif
aplikasi sangat bantu khusus ajar materi siap tes cpnsmengenai customer servis sangat bagus cepat tanggapdan ramah tanggap komplain,positif
aplikasi bagus bagus filter usaha yg masuk krn terlalu banyak usaha yg memosting jenis kerja gaji fasilitas yg fake sesuai nyata datang interview,positif
aplikasi udah bagus buat cari loker lebih mudah gabung komunitas webinar yg bagi ilmu gratis admin nya baik ramah bantu sekali sulit,positif
far overall good aplikasi mudah dipake simple cepat banyak tawar loker pusat bantu fastrespon good wish luck buat lamar kerja,positif
aplikasi cari lowong kerja cukup bagus cukup mudah cari kerja mungkin tinggal tambah detail hari kerja terang aplikasi pihak sedia lowong kerja sering singkron aplikasi tera senin jumat pihak sedia lowong nyata full time jadi cari kerja lebih cari kerja,positif
aplikasi seringkali alami bug jawab soal lamar benar semua opsi coba tetap salah mohon baik sering jadi temu kerja sesuai,negatif
aplikasi enak banget buat nyari pekerjaantertera deskripsijam kerjasama alamat lengkap banget jadi kalo mau datangin tempat gampang aku ga cari kerja sini batas didik minimal sma cuman lulus smp,positif
aplikasi sangat bantu loker atau magang masuk kabupaten tuban wilayah tuban aplikasi cpnya ramah banget fast respon mau tanya tanya moga segera upgrade bantu sari kerja temen temen rumah dasa terimakasih,positif
aplikasi mudah paham fitur cari baik tetap sih jadi gak klik fitur dulu baru search batas kerja diposting jauh kerja dapat portal job butuh waktu lama entah moga depan lebih baik,positif
puas sama aplikasi lulus aplikasi mudah ga belit next adain fitur ganti email soal bingung kalo mau ganti email personal email yg khusus sisa oke,positif
aplikasi nya udah bagus semua loker kerja sini jadi skrng cari kerja udah hampir mudah dgn nya aplikasi iya sedikit sempat ngerasa kecewa krn gak daftar nyathank,positif
parah aplikasi jelek bgt mau nang rasa berbulanbulan gantung pasti ntah lokernya bodongpalsu memang yg ga sesuai kriteria kasih jelas sampe aku unninstal ni apk saking ga guna ga bantu sama sekali pdhl lulus tp knpa cari krja sini susah,negatif
aplikasi bagus beberapa kurang fatal setting ganti email login susah kalau salah pakai akun gmail loginnya jadi next moga sedia lamar kerja cv guna deskripsi tera akun lulus susah punya multi skill sesuai sama butuh usaha jadi mohon adakan fitur serta cv data akun jadi data samping moga tindak lanjut,negatif
aplikasi gak jelas loker apply satu gak sampai hrd nya terang tolak enggak nya gak tau yg jelas aplikasi nya lebih buruk banding job portal yg buruk,negatif
aplikasi yg bener manfaat ngasik info loker sini menu komunitas hadir banyak komunitas mudah join lebih banyak dapat informasi menu ajar yg risi kumpul soal yg bener manfaat pasti sedikit banyak bantu siap awal,positif
aplikasi sangat baik cari lowong kerja admin sangat baik ramah jawab tanya guna moga makin banyak kota aplikasi lulus semua guna bantu ada lowong kerja sebar seluruh indonesia,positif
aplikasi sangat bagus sekali maaf baru kasih nilai alam lamar via aplikasi lulus sangat mudah sekali berapa lama lamar terima panggil wawancara alhamdulillah terima kerja bidang didik terimakasih aplikasi lulus moga depan lebih maju bnyak orang suksesbekerja lalu aplikasi,positif
aplikasi sangat bantu orang cari loker kerja utama fresh graduate respon admin sangat cepat ramah perihal tanya jelas detail jelas yg beri mudah paham,positif
pesan spam buat loker wa pemuh dg pesan template orang entah siapa cek email satu yg daftar buat loker perlu detail surat lamar bagi dr sungguh daftar bukan malah spam pesan suruh buka profil lnya lulus,negatif
worth buat kalian cari kerja beberapa loker langsung hubung cp wanya rekruter jujur lebih mudah alhamdulillah aku baru lulus smk bener langsung terima kerja orang dalem alias lewat aplikasi kitalulus worth try guys kalau rezeki ngga salah tempat kok,positif
aplikasi buka aneh beberapa lowong daftar login kata padahal login tim developer baik,negatif
aplikasi udh bagus buat lebih gampang cari lokersaran dikit developer masuk lebih banyak informasi bagai tempat bumnpt bankkalau mungkin luar negri malaysia jepangitu aja sih yg kurangyg lai udh bagus banget sangat puas aplikasi kitalulusterimakasi,positif
padahal udh kirim lamar lebih ga jelas sama sekali proses enggak baik beri jelas jgn nge gantung masa lamar cmn bbrp yg liat cv udh gitu ga lanjut dong baik depan nya biar jelas,negatif
aplikasi nya bagus mudah cari kerja moga depan info loker bogor masuk diapk nya moga loker sehat masuk aplikasi nya biar cari kerja bogor jadi lebih mudah lebih apk nya bagus,positif
link lowong kerja masuk nya app lulus ga lgsg loker yg tuju pas buka app nya malah halaman awal bukan loker nya,positif
aplikasi nya bagus banyak loker nya mau sedikit masuk kalo usaha abar tegor lah masak iyh tegor usaha kalo mau kan tinggal nolak q udah lamar usaha info buat apk lulus tegor tuh usaha kalo udah ngelmar notif nya tulis hubung lewat email ehh udah email nyata kotak masuk nya penuh yh buat tambah ajakalo ubah aq tambah,negatif
aplikasi sangat bantu respon admin sangat bantu perihal tanya jelas detail mudah paham moga aplikasi lulus kerja terbaikpertahankan layan aman baik,positif
sangat bantu sekali ajar siap ujia cpns pk menu ajar lain info kerja yg sesuai ajar tambah wawas sukses selalu kitalulus,positif
aplikasi cari informasi lowong kerja mudah simple admin csnya cepat tanggap beri jelas yanh mudah paham saran tambah cari posisi freshgraduate mudah cari,positif
aplikasi sangat bantu cari kerja sesuai kriteria lulus kitaa saji alamat terang yg lengkap tpi syg minus nya rekruter lama merespon pesan kadang cuma lihat bahkan direspon sama sekali smoga baik depan krna butuh jelas dri rekruter terima,positif
mudah simple lamar suatu posisi test dasar lebih posisi sebut salah satu fitur rasa cukup keren antimainstream sih platform yg moga beri sempat gabung jadi bagi tim kitalulus kontribusi ideide hehe,positif
aplikasi sangat mudah bantu cari loker karna ada loker lulus dd bahkan sedia lulus smamasmk tata cara kirim lamar mudah masuk lebih banyak kerja bank contoh lebih sangat puas ada aplikasi lulus terimakasih lulus,positif
banyak kirim lamar tp tak satu yg terima atau proses bahkan arah langsung rekruitmen lalu wa jalan tp tak satu yg nyangkut minimal panggil interview penuh kualifikasi tetep tak panggil otw uninstall,negatif
tiap usaha kalo ngelamar responkalo baca ajaduuh aplikasi udah bagus tpi ko yg masang iklanx kayak niat gak niat buka lowong tuh trus kalo udh tutup baik info lokernya dhapus aja min lebih terimakasih udh aplikasi udh bantu buat cari loker,positif
aplikasi nih benar udah bagus loker yg udah lama udah isi hapus tidak baru guna kecewa tunggu balas nyata loker lama yg dua kirim cv buah instansi yg respon balas beberapa bahkan yg hari ber minggu balas respon sama sekali baik lebih bagus sistem guna rasa puas aplikasi,positif
tampil udah bagus bgt tp kalo lebih mudah profil default yg tampil umum profil kirim usaha lamar beda jadi arti edit profil lamar buat default profil ubah,positif
aplikasi nya bagus mudah cari kerja moga depan info loker tasikmalaya masuk diapk nya biar cari kerja tasikmalaya jadi lebih mudah lebih apk nya bagus,positif
jauh aplikasi bagus cukup bantu cari kerja tambah tahu mungkin sedikit kurang lokasi daerah kerja batas lebih oke adminnya fast response terima kasih,positif
apk bantu udah ngelamar tempat tp blm respon sama sekali status jalan doang udah lebih hari enggak ubah gtu status mah enggak kan depan jd malas ngelamar via apk ni klo ky gin kaya gada jelas,negatif
lumayan lahbuat cari kerja sangat membatuudah ngelamar sana sini gada nrima wkwkw mungkin rejekitapi aplikasi bagusoh min segera baik kadang suka delay ga muncul muncul beranda padahal jaring full,negatif
seluruh aplikasi bagus loker yg muncul sesuai minat sempat kendala hilang akun cs nya sangat responsif cepat tanggap jadi aplikasi hak bintang,positif
jauh coba pernah ikut seleksi lebih lanjut entah lamar baca rektuter henti lamar mungkin tambah notif lamar diterimaditolak rekruter laman yg tutup sedia jadi tetap ada board sedang jalan,netral
sering ngelamar diisni sampe skrg gak satu panggil status lamar jalan terus aplikasi sering dpt panggil tes wawancara tau loker sini beneran kalau sesuai kualifikasi lebih baik pindah selesai,negatif
lowong kerja banyak tarik app sangat sering jadi kendala contoh akun tiba tiba keluar logout otomatis paksa login,positif
jauh aman aplikasi bagus mudah cari kerja tambah tahu bagus usaha yg nyata tiup langsung beritau yg buat rasa baik fitur oke tau usaha mana yg lihat profil klo saran tambah fitur daerah lebih detail misal bekas barat daerah jakasampurna mudah lebih bagus terimakasih moga apk makin bagus,positif
dong kok ga log sih loading lama akhir ga buka akun udah coba buat uninstal trs instal malah makin parah lot nya sinyal jaring bagus lebih perhati dong,negatif
sangat batu pencaker cari kerja recommended banget atur lokasi ingin,positif
ulas edit lot tanggap baik pihak lulus jalan lancar sekarang komplen lamar setatusnya jalan terus lamar bulan lalu setatusnya engga ubah entah tolak selesai engga info jadi seoalah olah buat platform sedia info lowong kerja terus usaha tuju,negatif
nyata download apk kitalulus gak area kota tegal kak ada semarang demak gak jangkau semua area jawa tengah kaka makanya perlu baharu apk nya biar gak kecewa bnyk yg pake kaka mohon maaf kasih bintang kak,negatif
jauh aplikasi bagus saran aplikasi depan tambah opsi didik non formal pernah ikut pelatihankursus tambah opsi alam volunteer thank kitalulus,positif
benar aplikasi nya udah cukup bagus muat semua propinsidaerah indonesia mungkin sama tambah teman lain bawah radius besar terimakasih,positif
informasi kurang terima tidak interview terus kata team rekruternya kalo mau lanjut tinggal chat lanjut wa putus lanjut panggil sama sekali udh hampir minggu kalo hrusnya konfirmasi tolak terima buat si lamar jadi ga nunggu php gitu aplikasi lulus baca sedang proses trus aneh aja saran,negatif
aplikasi nya bagus cuma loker lamardi tolakdi tutup tetap jadi satu proses loker nya,negatif
baru malah kacau lebih lot padahal jaring stabil kak mungkin bug benah,positif
bagus aplikasi nyasangat update yah gak langsung chat wa dulu pernah trus hapus karna memo hp syg penuhpas sayang download kok gak lgi langsung chat wa hrd nyapadahal klo langsung chat wa lebih bagus sedihh bangett nyesel waktu uninstal nya,positif
aplikasi rada gak jelas masukin lamar dar nyangkut ingat kamu yakin kirim lamar lanjut klik interupsi lain pada lamar lengkap ceklis semua,negatif
aplikasiny hampir sempurna tp saran next update kasih jarak maksimal dr tempat tinggal si pakai aplikasi klo maksimal km,positif
awal guna bagus sangat bantu baru sistem jadi susah akses informasi selalu akses logout mau login ulang coba install ulang sama guna,negatif
sangat mudah paham sangat simpel lamar pas udah nemu kerja pas kitalulus sedia form lamar form lamar sebut kirim tuju whatsapp beri kerja jadi mudah gak perlu bingung,positif
kolom organisasi bagi didik seperti bukan wajib isi opsional aplikasi wajib isi kolom tsb rasa sulit ikut organisasi apa kampus kelas karyawan mohon update lanjut tsb ubah status jadi opsional tks,negatif
